arg-id,argument
Acsv-342_1,再生可能エネルギーへの投資を強化することで、長期的には原子力発電に依存しないエネルギーシステムを構築できる。
Acsv-343_0,脱原発、脱炭素社会の実現が気候危機に対する唯一の解決策である。
Acsv-343_1,原発再稼働を中止し、再生可能エネルギーを中心としたエネルギー計画、電源構成を示すべきである。
Acsv-344_0,脱原発をさらに進め、再生可能エネルギーの拡大をはかることが日本が進むべき道である。
Acsv-345_0,再生可能エネルギー（風力、太陽光、水力など）は環境に優しく持続可能なエネルギー源である。
Acsv-345_1,再生可能エネルギーに注力することで原発の必要性を減らすことができる。
Acsv-346_0,原発に反対するべき
Acsv-346_1,水素エネルギーを支持すべき
Acsv-347_0,原子力の代わりに、水素エネルギーにもっと力を入れるべき
Acsv-347_1,原子力の代わりに、地熱エネルギーにもっと力を入れるべき
Acsv-348_0,原発電力は必要ない
Acsv-348_1,自然界の豊かなエネルギーを無償で取り入れるべき
Acsv-348_2,再エネ・省エネで100%の未来が私たちの希望である
Acsv-349_0,水素エネルギーを推進すべき
Acsv-349_1,原発に反対すべき
Acsv-349_2,原発のコスト試算は不適切であり、廃炉の費用や核のゴミの最終処分費を考慮すべき
Acsv-350_1,廃炉を賛成するべき
Acsv-350_2,水素サイクルの実現に舵を切るべき
Acsv-351_0,水素発電を推進すべき
Acsv-351_1,原子力発電には反対すべき
Acsv-352_0,アメリカは水素ステーションや水素サイクルに転換しようとしている。
Acsv-352_1,日本は原発のしがらみに縛られ、核の負の遺産をいつまで抱え続けるつもりなのか。
Acsv-353_0,原子力発電所は解体、廃炉を望むべきである。
Acsv-353_1,水素エネルギーや火力発電の再開へ向かう方向転換が必要である。
Acsv-354_0,原発の新規増設を含む第7次エネルギー基本計画に反対する
Acsv-354_1,再生可能な化石燃料の高効率発電を推進すべきである
Acsv-355_0,LNG火力を「脱炭素電源」と同等に扱って建設を支援するのは間違っている。
Acsv-355_1,100％自然エネルギーをもっと大胆に推進すべきである。
Acsv-356_0,化石燃料の使用を一刻も早くやめるべき
Acsv-356_1,地球温暖化で未来が不安にさらされるのは嫌だ
Acsv-356_2,次世代に残すことが大事である
Acsv-356_3,再生可能エネルギーを増やすべき
Acsv-356_4,日本は自国でエネルギーを賄うことを考えなければならない
Acsv-357_0,気候変動から脱却するために再生エネルギーと省エネルギーへの投資を高めるべき
Acsv-357_1,化石燃料からの脱却を促進すべき
Acsv-357_2,省エネルギー技術と再生エネルギー技術の発展を最大限に進めるべき
Acsv-357_3,化石燃料の使用の低減を図るべき
Acsv-358_0,最も安定した電力は原子力である。
Acsv-358_1,需要の変動調整のために火力発電と組み合わせ、この二つを主要電源とすべきである。
Acsv-358_2,再エネは供給量が安定しないため、あくまでも緊急時用などに留めるべきである。
Acsv-358_3,再エネを増やすためにはスマートグリッドなどに多大な投資が必要である。
Acsv-359_0,風力発電や太陽光発電は効率が悪く、日本の風土に合わない
Acsv-359_1,不効率なものに力を入れるのではなく、原発を再稼働させるべきである
Acsv-360_0,原子力を最大限活用することに賛成である
Acsv-360_1,再生可能エネルギーは広大な面積が必要で環境負荷が大きくなる可能性があるため、過度に推進しないよう考慮すべき
Acsv-361_0,水素への支援は、再生可能エネルギーに充てられるべきである。
Acsv-361_1,水素への支援に3兆円もの投資をするなら、コストが安く早期に脱炭素に貢献できる再生可能エネルギーに投資すべきである。
Acsv-362_0,地球温暖化による気候変動が多くの被害をもたらしているため、石炭火力を含む化石燃料からの脱却を強力に進めるべきである。
Acsv-362_1,再生エネルギーの拡大に努めるべきであり、CCSや水素、アンモニアによる発電よりも優先されるべきである。
Acsv-363_0,水素・アンモニアやCCSに関しては、政府がコストを支援することがGX基本方針で決められているが、温室効果ガス排出削減にはつながらない。
Acsv-363_1,化石燃料の利用を延命する新技術に頼るのではなく、その資金を省エネ・再エネに振り向けるべきである。
Acsv-364_0,再生可能エネルギーの最優先原則がなくなっていることに懸念を抱くべきである。
Acsv-364_1,再生可能エネルギーの推進は環境政策や持続可能な社会形成において重要である。
Acsv-365_0,再生可能エネルギーを主力電源として最大限導入する方針に賛同する。
Acsv-366_0,再生可能エネルギー推進のために、太陽光、風力、地熱などに転換すべきである。
Acsv-366_1,温暖化防止とエネルギー自給率の向上を実現するべきである。
Acsv-367_0,再生可能エネルギーは発電コストが下がり続けており、温暖化防止に貢献できる。
Acsv-367_1,再生可能エネルギーの拡大はエネルギー自給率を高め、化石燃料の輸入にかかる富の流出を防ぎ、経済的発展を促す。
Acsv-367_2,再生可能エネルギーの拡大は日本の国際的な地位向上につながる。
Acsv-367_3,50年のゼロエミッションを目指し、2030年までに再エネを3倍化し、電力の7割を再エネとし、2035年には8割を目指すべき。
